Symbol,Company Name,Sector,Industry,Market Cap,Net Profit (Cr),ROCE (%),ROE (%),Debt to Equity,Latest Quarter Profit (Cr),Last 3Q Profits (Cr),Public Holding (%),Is Bank/Finance,Is PSU,Passes Criteria,Screening Date
JSWCEMENT,JSWCEMENT,Basic Materials,Building Materials,162425585664,114.09,0.0,0.0,0.7536,86.43,64.39,16.82,False,False,False,2026-01-16
TBOTEK,TBOTEK,Consumer Cyclical,Travel Services,161846493184,229.89,2.6,19.45,0.5185,62.97,"58.91, 49.98, 60.09",31.34,False,False,False,2026-01-16
CROMPTON,Crompton Greaves Consumer Electricals Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",161751416832,555.95,6.84,13.01,0.0483,122.29,"169.49, 109.84, 124.9",99.28,False,False,False,2026-01-16
ARE&M,Amara Raja Energy & Mobility Limited,Industrials,Electrical Equipment & Parts,160888438784,944.67,5.51,12.01,0.0401,164.8,"161.57, 298.37, 235.61",56.56,False,False,False,2026-01-16
GESHIP,The Great Eastern Shipping Company Limited,Industrials,Marine Shipping,160127647744,2344.26,5.41,14.22,0.0824,581.41,"504.5, 363.09, 593.66",69.27,False,False,False,2026-01-16
NAVA,Nava Limited,Industrials,Conglomerates,160051363840,1091.48,7.42,13.04,0.1599,129.49,"308.03, 234.41, 250.33",46.36,False,False,False,2026-01-16
TRITURBINE,Triveni Turbine Limited,Industrials,Specialty Industrial Machinery,159867109376,357.17,11.88,28.64,0.0295,91.2,"64.5, 93.87, 92.4",35.07,False,False,False,2026-01-16
KAJARIACER,Kajaria Ceramics Limited,Industrials,Building Products & Equipment,159105056768,294.35,8.52,14.1,0.0968,108.98,"42.52, 77.74, 84.27",53.13,False,False,False,2026-01-16
MAHSCOOTER,Maharashtra Scooters Ltd.,Financial Services,Asset Management,157908140032,214.35,0.0,0.0,0.0,4.12,"35.36, 51.63",42.96,True,False,False,2026-01-16
LMW,LMW Limited,Industrials,Specialty Industrial Machinery,157691756544,102.61,0.56,4.28,0.0,11.47,"47.83, 19.3, 24.46",41.8,False,False,False,2026-01-16
BASF,BASF India Limited,Basic Materials,Specialty Chemicals,157269721088,479.06,0.0,0.0,0.0386,107.15,"137.4, 27.01, 103.55",25.65,False,False,False,2026-01-16
OLAELEC,OLAELEC,Consumer Cyclical,Auto Manufacturers,156255551488,2276.0,-12.44,-41.78,0.7188,428.0,"870.0, 564.0, 495.0",43.35,False,False,False,2026-01-16
CARBORUNIV,Carborundum Universal Limited,Industrials,Conglomerates,155337310208,292.74,5.01,5.51,0.0795,61.89,"29.14, 34.78, 115.86",61.53,False,False,False,2026-01-16
DOMS,DOMS Industries Limited,Industrials,Business Equipment & Supplies,154384121856,202.34,12.24,21.08,0.1364,58.27,"57.28, 48.44, 50.73",29.61,False,False,False,2026-01-16
NATCOPHARM,NATCO Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,153927024640,1885.4,9.96,19.44,0.0301,518.4,"480.7, 406.6, 133.0",46.53,False,False,False,2026-01-16
AGARWALEYE,AGARWALEYE,Healthcare,Medical Instruments & Supplies,153667485696,83.46,4.62,8.13,0.4868,30.05,"16.58, 11.98",17.54,False,False,False,2026-01-16
CEATLTD,CEAT Limited,Consumer Cyclical,Auto Parts,153215778816,472.64,5.24,11.24,0.6799,112.45,"99.49, 97.11, 121.88",53.46,False,False,False,2026-01-16
IRCON,Ircon International Limited,Industrials,Engineering & Construction,152824397824,727.41,1.95,9.42,0.7915,138.65,"164.56, 210.85, 86.59",34.93,False,True,False,2026-01-16
APLLTD,Alembic Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,152685789184,583.42,6.72,12.38,0.28,154.38,"156.89, 138.42, 153.41",29.42,False,False,False,2026-01-16
CIEINDIA,CIE Automotive India Limited,Consumer Cyclical,Auto Parts,152072290304,827.51,0.0,0.0,0.0702,203.53,"206.4, 184.98, 195.23",33.48,False,False,False,2026-01-16
FIVESTAR,Five-Star Business Finance Limited,Financial Services,Credit Services,151938662400,1072.49,7.83,17.64,1.2306,266.31,"279.12, 273.86, 267.94",69.91,True,False,True,2026-01-16
BELRISE,BELRISE,Consumer Cyclical,Auto Parts,151911284736,355.44,6.64,12.21,0.2853,132.98,"111.68, 109.98, 100.64",28.9,False,False,False,2026-01-16
DEEPAKFERT,Deepak Fertilisers And Petrochemicals Corporation Limited,Basic Materials,Chemicals,151373971456,933.59,7.16,15.36,0.6205,243.17,"277.24, 250.71, 210.09",51.85,False,False,False,2026-01-16
TRAVELFOOD,TRAVELFOOD,Consumer Cyclical,Restaurants,150272622592,363.15,0.0,0.0,0.2366,95.77,"107.15, 55.42",12.32,False,False,False,2026-01-16
ANURAS,Anupam Rasayan India Ltd,Basic Materials,Specialty Chemicals,149966438400,93.35,4.86,6.94,0.3751,34.04,"44.57, 28.19, 16.67",19.62,False,False,False,2026-01-16
EMMVEE,EMMVEE,Technology,Solar,149068808192,369.01,0.0,0.0,2.149,237.86,"187.68, 35.12, 27.56",17.11,False,False,False,2026-01-16
BEML,BEML Limited,Industrials,Conglomerates,149045657600,292.57,4.51,10.76,0.2379,64.11,"287.6, 24.41, 51.03",45.8,False,False,False,2026-01-16
SCHNEIDER,Schneider Electric Infrastructure Limited,Industrials,Electrical Equipment & Parts,148244496384,267.89,11.58,48.91,0.8008,52.32,"41.24, 54.61, 110.53",22.07,False,False,False,2026-01-16
THELEELA,Leela Palaces Hotels & Resorts Limited,Consumer Cyclical,Lodging,147451494400,47.83,0.0,0.0,0.2767,8.77,74.99,22.94,False,False,False,2026-01-16
RATNAMANI,Ratnamani Metals & Tubes Limited,Basic Materials,Steel,146499289088,543.98,10.57,17.08,0.0613,136.22,"131.82, 207.14, 131.31",20.49,False,False,False,2026-01-16
JKTYRE,JK Tyre & Industries Limited,Consumer Cyclical,Auto Parts,145124933632,495.04,4.77,10.61,0.8967,165.35,"97.04, 51.52, 135.04",43.47,False,False,False,2026-01-16
NIVABUPA,Niva Bupa Health Insurance Company Limited,Financial Services,Insurance - Life,145091395584,213.52,1.29,2.41,0.0658,91.44,"206.08, 13.24, 18.82",33.81,True,False,False,2026-01-16
PARADEEP,Paradeep Phosphates Limited,Basic Materials,Agricultural Inputs,143364259840,551.79,6.87,18.24,0.8704,255.85,"160.03, 158.75, 255.33",92.35,False,False,False,2026-01-16
DATAPATTNS,Data Patterns (India) Limited,Industrials,Aerospace & Defense,142311243776,221.81,10.33,16.17,0.0038,49.19,"25.5, 114.08, 44.66",41.71,False,False,False,2026-01-16
GRANULES,Granules India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,141500121088,501.52,7.57,13.84,0.4537,130.61,"112.64, 152.03, 117.6",58.72,False,False,False,2026-01-16
CONCORDBIO,Concord Biotech Limited,Healthcare,Biotechnology,141366509568,371.64,12.62,18.93,0.0009,63.06,"44.06, 140.39, 75.92",25.42,False,False,False,2026-01-16
ABLBL,ABLBL,Consumer Cyclical,Apparel Retail,141212811264,0.0,0.0,0.0,2.6681,24.06,22.93,57.48,False,False,False,2026-01-16
JAINREC,JAINREC,Basic Materials,Other Industrial Metals & Mining,141140099072,224.34,0.0,0.0,0.9485,0.0,N/A,16.46,False,False,False,2026-01-16
TEGA,Tega Industries Limited,Industrials,Specialty Industrial Machinery,141134888960,200.12,8.2,17.34,0.207,44.94,"35.34, 101.91, 54.25",28.97,False,False,False,2026-01-16
AKZOINDIA,Akzo Nobel India Limited,Basic Materials,Specialty Chemicals,140664913920,429.5,8.99,108.16,0.0316,91.0,"108.4, 108.6, 97.9",33.37,False,False,False,2026-01-16
ZYDUSWELL,Zydus Wellness Limited,Consumer Defensive,Packaged Foods,140464586752,346.9,2.57,4.53,0.5331,127.9,"171.9, 6.4, 20.9",29.26,False,False,False,2026-01-16
JBMA,JBM Auto Limited,Consumer Cyclical,Auto Parts,140249661440,201.91,5.45,16.4,2.1826,36.8,"66.34, 52.64, 49.53",16.97,False,False,False,2026-01-16
UTIAMC,UTI Asset Management Company Limited,Financial Services,Asset Management,139659640832,731.49,10.06,13.34,0.0302,236.85,"87.46, 150.69, 239.17",76.97,True,False,False,2026-01-16
ACUTAAS,Acutaas Chemicals Limited,Basic Materials,Specialty Chemicals,139250008064,158.71,10.8,16.9,0.0058,44.29,"62.48, 44.95, 37.57",58.51,False,False,False,2026-01-16
CAPLIPOINT,Caplin Point Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,138957291520,536.31,12.36,20.66,0.0017,152.8,"142.57, 138.96, 130.8",25.33,False,False,False,2026-01-16
JWL,Jupiter Wagons Limited,Industrials,Railroads,137826959360,382.26,6.24,10.25,0.2672,46.56,"32.7, 103.26, 97.34",31.36,False,False,False,2026-01-16
INDIAMART,IndiaMART InterMESH Limited,Communication Services,Internet Content & Information,137527984128,550.7,8.13,26.79,0.0132,153.5,"180.6, 121.0, 135.1",48.42,False,False,False,2026-01-16
SYRMA,Syrma SGS Technology Limited,Technology,Electronic Components,136443568128,169.87,4.2,10.47,0.1148,49.74,"65.54, 48.79, 36.24",38.24,False,False,False,2026-01-16
ELGIEQUIP,Elgi Equipments Limited,Industrials,Specialty Industrial Machinery,136359387136,350.2,9.64,20.89,0.2627,121.4,"85.6, 102.05, 80.58",60.09,False,False,False,2026-01-16
IGIL,International Gemmological Institute (India) Limited,Basic Materials,Other Precious Metals & Mining,136238350336,427.29,0.0,0.0,0.1063,129.79,"140.73, 110.46, 109.6",21.5,False,True,False,2026-01-16
SWANCORP,Swan Corp Limited,Industrials,Conglomerates,136008228864,755.3,-3.51,6.62,0.2823,3.82,"19.13, 17.73, 582.81",29.34,False,False,False,2026-01-16
APTUS,Aptus Value Housing Finance India Limited,Financial Services,Mortgage Finance,135342850048,751.25,7.57,19.45,1.5702,219.25,"207.03, 190.5, 181.97",70.08,True,False,False,2026-01-16
CANHLIFE,CANHLIFE,Financial Services,Insurance - Life,134775554048,0.0,0.21,8.38,0.0,0.0,N/A,25.0,True,False,False,2026-01-16
GALLANTT,Gallantt Ispat Limited,Basic Materials,Steel,133901975552,400.74,11.04,17.21,0.2115,173.79,"116.31, 113.67, 48.89",21.92,False,False,False,2026-01-16
VGUARD,V-Guard Industries Limited,Industrials,Electrical Equipment & Parts,133346926592,313.72,7.2,14.1,0.0688,73.85,"91.14, 60.22, 63.39",43.35,False,False,False,2026-01-16
CYIENT,Cyient Limited,Industrials,Conglomerates,132565868544,615.7,6.1,10.58,0.0722,153.8,"170.4, 122.3, 179.1",75.55,False,False,False,2026-01-16
SKFINDUS,SKFINDUS,Industrials,Tools & Accessories,132478910464,0.0,0.0,0.0,0.0,0.0,N/A,0.0,False,False,False,2026-01-16
ABDL,ABDL,Consumer Defensive,Beverages - Wineries & Distilleries,132260945920,194.86,7.74,17.04,0.6674,56.56,"78.64, 57.47, 47.56",19.68,False,False,False,2026-01-16
GABRIEL,Gabriel India Limited,Consumer Cyclical,Auto Parts,132195516416,244.98,9.76,21.62,0.0813,69.03,"61.97, 64.36, 60.11",43.99,False,False,False,2026-01-16
FIRSTCRY,FIRSTCRY,Consumer Cyclical,Internet Retail,132050829312,191.47,-1.3,-4.59,0.3148,35.05,"46.43, 76.74, 7.79",42.39,False,False,False,2026-01-16
MINDACORP,Minda Corporation Limited,Consumer Cyclical,Auto Parts,131990396928,255.4,5.81,11.75,0.6297,65.31,"52.06, 64.8, 74.34",32.42,False,False,False,2026-01-16
RPOWER,Reliance Power Limited,Utilities,Utilities - Independent Power Producers,131878092800,2947.83,2.62,1.94,0.9222,87.32,"44.68, 125.6, 41.95",69.62,False,False,False,2026-01-16
JMFINANCIL,JM Financial Limited,Financial Services,Capital Markets,131429228544,821.31,4.42,10.49,1.041,453.81,"209.53, 208.92, 232.16",40.38,True,False,False,2026-01-16
ACMESOLAR,ACMESOLAR,Utilities,Utilities - Renewable,131223191552,252.11,4.3,14.24,2.7178,130.83,"123.36, 112.06, 1.39",16.55,False,False,False,2026-01-16
AETHER,Aether Industries Limited,Basic Materials,Specialty Chemicals,130670403584,158.42,6.01,8.73,0.0924,53.96,"47.02, 50.3, 43.39",25.0,False,False,False,2026-01-16
AFCONS,AFCONS,Industrials,Engineering & Construction,130361270272,486.81,3.36,10.94,0.6614,105.41,"137.4, 110.93, 148.85",43.6,False,False,False,2026-01-16
TRIDENT,Trident Limited,Consumer Cyclical,Textile Manufacturing,130085068800,369.88,5.37,9.98,0.3474,90.93,"139.96, 132.57, 80.1",23.03,False,False,False,2026-01-16
CARTRADE,CarTrade Tech Limited,Consumer Cyclical,Auto & Truck Dealerships,129817018368,134.65,3.82,8.66,0.0525,42.87,"41.82, 42.69, 27.88",87.51,False,False,False,2026-01-16
USHAMART,Usha Martin Limited,Basic Materials,Steel,129479983104,407.39,8.26,15.21,0.0891,109.71,"100.93, 100.99, 92.57",46.24,False,False,False,2026-01-16
CCL,CCL Products (India) Limited,Consumer Defensive,Packaged Foods,129466023936,310.34,7.64,17.37,0.7799,72.45,"101.87, 63.04, 73.95",51.01,False,False,False,2026-01-16
SIGNATURE,Signatureglobal (India) Limited,Real Estate,Real Estate - Development,129142972416,101.08,-0.07,11.39,3.5619,46.86,"34.42, 61.1, 29.12",26.32,False,False,False,2026-01-16
KSB,KSB Limited,Industrials,Specialty Industrial Machinery,128823828480,247.48,0.0,0.0,0.003,67.5,"70.4, 51.6, 73.08",30.02,False,False,False,2026-01-16
AARTIIND,Aarti Industries Limited,Basic Materials,Specialty Chemicals,128770777088,330.87,3.09,5.21,0.6956,43.0,"95.87, 46.0, 52.0",56.88,False,False,False,2026-01-16
RAINBOW,Rainbow Children's Medicare Limited,Healthcare,Medical Care Facilities,128652156928,243.42,9.34,17.69,0.5324,75.25,"53.5, 56.34, 68.69",42.3,False,False,False,2026-01-16
MANYAVAR,Vedant Fashions Limited,Consumer Cyclical,Apparel Manufacturing,128436068352,388.47,11.79,23.73,0.2695,70.26,"101.1, 157.98, 66.9",25.04,False,False,False,2026-01-16
BLUEDART,Blue Dart Express Limited,Industrials,Integrated Freight & Logistics,128118980608,252.42,7.02,17.43,0.6624,48.83,"55.15, 81.01, 62.84",23.66,False,False,False,2026-01-16
CHENNPETRO,Chennai Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,128098607104,214.09,6.38,14.14,0.219,40.1,"469.92, 20.78, 633.69",30.16,False,False,False,2026-01-16
INTELLECT,Intellect Design Arena Limited,Technology,Software - Application,127524618240,332.77,7.38,14.47,0.0301,94.49,"135.32, 70.19, 52.81",56.19,False,False,False,2026-01-16
KIRLOSBROS,Kirloskar Brothers Limited,Industrials,Specialty Industrial Machinery,127211732992,415.23,8.53,19.43,0.0987,66.7,"137.13, 117.2, 95.7",31.77,False,False,False,2026-01-16
BBTC,The Bombay Burmah Trading Corporation Limited,Consumer Defensive,Packaged Foods,127134760960,1122.63,14.81,30.64,0.303,241.68,"240.7, 308.65, 338.98",21.98,False,False,False,2026-01-16
SHRIPISTON,Shriram Pistons & Rings Limited,Consumer Cyclical,Auto Parts,127118983168,506.68,11.13,22.02,0.1952,133.7,"146.55, 119.91, 124.8",34.86,False,False,False,2026-01-16
LTFOODS,LT Foods Limited,Consumer Defensive,Packaged Foods,126714126336,605.34,8.78,16.16,0.4309,168.5,"160.52, 143.26, 148.39",38.41,False,False,False,2026-01-16
FINEORG,Fine Organic Industries Limited,Basic Materials,Specialty Chemicals,126432550912,410.5,10.7,17.64,0.0066,108.55,"117.1, 97.12, 82.69",25.0,False,False,False,2026-01-16
NUVOCO,Nuvoco Vistas Corporation Limited,Basic Materials,Building Materials,124986802176,21.84,2.66,3.03,0.6321,133.16,"165.54, 61.37, 85.17",27.98,False,False,False,2026-01-16
GRAPHITE,Graphite India Limited,Industrials,Electrical Equipment & Parts,124952461312,462.11,0.18,4.05,0.0457,77.0,"134.0, 50.11, 20.0",34.31,False,False,False,2026-01-16
BLS,BLS International Services Limited,Industrials,Specialty Business Services,124413050880,508.23,14.41,31.09,0.1655,175.23,"171.0, 135.14, 120.67",28.34,False,True,False,2026-01-16
IEX,Indian Energy Exchange Limited,Financial Services,Capital Markets,123870633984,429.17,20.56,40.87,0.003,120.7,"117.11, 107.29, 108.32",88.97,True,True,False,2026-01-16
CUPID,Cupid Limited,Consumer Defensive,Household & Personal Products,123105599488,40.89,10.11,17.59,0.0702,24.13,"15.01, 11.55, 11.04",28.11,False,False,False,2026-01-16
CANFINHOME,Can Fin Homes Limited,Financial Services,Mortgage Finance,122454818816,857.17,2.28,18.13,6.5872,223.87,"233.92, 212.12, 211.49",67.58,True,False,False,2026-01-16
NSLNISP,NMDC Steel Limited,Basic Materials,Steel,122409754624,2373.78,-2.88,-9.65,0.4077,114.78,"25.56, 473.38, 757.78",38.92,False,False,False,2026-01-16
VTL,Vardhman Textiles Limited,Consumer Cyclical,Textile Manufacturing,120752398336,883.27,4.49,8.57,0.1447,207.17,"237.31, 210.61, 196.85",34.62,False,False,False,2026-01-16
BSOFT,Birlasoft Limited,Technology,Information Technology Services,120692056064,516.76,8.72,13.28,0.0409,106.43,"122.1, 116.94, 127.51",59.14,False,False,False,2026-01-16
ZENTEC,Zen Technologies Limited,Industrials,Aerospace & Defense,119452401664,280.24,9.32,15.87,0.0098,47.75,"101.05, 39.72, 62.67",49.66,False,False,False,2026-01-16
FINCABLES,Finolex Cables Limited,Industrials,Electrical Equipment & Parts,119277395968,700.77,5.26,12.19,0.0038,162.64,"162.62, 191.71, 147.25",43.25,False,False,False,2026-01-16
INDGN,INDGN,Healthcare,Health Information Services,119241334784,406.7,9.27,17.06,0.0426,116.4,"117.6, 109.7, 91.7",40.84,False,False,False,2026-01-16
IIFLCAPS,IIFL Capital Services Limited,Financial Services,Capital Markets,117893382144,712.34,6.25,23.27,0.6187,84.41,"175.34, 127.95, 197.14",38.98,True,False,False,2026-01-16
SBFC,SBFC Finance Limited,Financial Services,Credit Services,117257592832,345.3,4.52,12.25,1.7982,100.89,"93.94, 88.28, 83.98",42.59,True,False,False,2026-01-16
UJJIVANSFB,Ujjivan Small Finance Bank Limited,Financial Services,Banks - Regional,117016199168,726.1,0.89,6.83,0.0,103.22,"83.37, 108.62, 233.03",95.25,True,False,False,2026-01-16
THANGAMAYL,Thangamayil Jewellery Limited,Consumer Cyclical,Luxury Goods,116992720896,118.71,7.2,21.84,0.9632,45.71,"31.4, 48.19, 17.45",36.5,False,False,False,2026-01-16
CEMPRO,Cemindia Projects Limited,Industrials,Engineering & Construction,116317372416,372.81,7.08,24.18,0.4786,137.22,"113.55, 87.02, 72.04",28.91,False,False,False,2026-01-16
GRAVITA,Gravita India Limited,Industrials,Metal Fabrication,116050690048,312.39,11.49,22.55,0.1962,93.26,"95.13, 77.93, 72.0",41.87,False,False,False,2026-01-16
BATAINDIA,Bata India Limited,Consumer Cyclical,Footwear & Accessories,116034658304,330.66,5.71,11.39,0.9039,52.0,"45.92, 58.7, 51.98",49.59,False,False,False,2026-01-16
WELSPUNLIV,Welspun Living Limited,Consumer Cyclical,Textile Manufacturing,115844202496,639.16,3.65,7.55,0.5497,12.98,"87.55, 131.82, 120.83",32.53,False,False,False,2026-01-16
SOUTHBANK,The South Indian Bank Limited,Financial Services,Banks - Regional,115158654976,1303.09,1.06,13.55,0.0,322.17,"342.4, 342.0, 324.79",95.31,True,True,True,2026-01-16
SANSERA,Sansera Engineering Limited,Consumer Cyclical,Auto Parts,114678366208,215.16,5.92,11.42,0.1518,71.74,"62.23, 59.27, 55.67",68.87,False,False,False,2026-01-16
SAMMAANCAP,Sammaan Capital Limited,Financial Services,Mortgage Finance,114279194624,1807.46,1.79,5.99,2.0354,334.3,"324.05, 302.44, 2760.72",94.09,True,False,False,2026-01-16
AAVAS,Aavas Financiers Limited,Financial Services,Mortgage Finance,113670103040,574.11,3.32,13.82,3.0797,163.93,"139.23, 153.68, 146.42",49.39,True,False,False,2026-01-16
TECHNOE,Techno Electric & Engineering Company Limited,Industrials,Engineering & Construction,113426972672,422.95,5.17,12.05,0.0157,103.98,"136.12, 134.65, 95.99",43.0,False,False,False,2026-01-16
BLACKBUCK,BlackBuck Limited,Technology,Software - Application,113382735872,8.65,0.57,35.06,0.0363,29.2,"33.7, 280.17, 48.03",59.05,False,False,False,2026-01-16
J&KBANK,Jammu and Kashmir Bank Limited,Financial Services,Banks - Regional,113102446592,2081.79,1.25,14.8,0.0,484.53,"581.91, 528.6, 552.78",37.91,True,False,True,2026-01-16
LEMONTREE,Lemon Tree Hotels Limited,Consumer Cyclical,Lodging,112695754752,196.58,8.11,15.97,1.0955,34.6,"38.33, 84.64, 62.49",77.45,False,False,False,2026-01-16
HOMEFIRST,Home First Finance Company India Limited,Financial Services,Mortgage Finance,112590413824,382.07,3.6,14.37,2.4045,118.89,"104.69, 97.38, 92.22",80.06,True,False,False,2026-01-16
CELLO,Cello World Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",111999754240,338.82,11.39,15.14,0.0022,85.66,"73.02, 88.19, 86.4",19.57,False,False,False,2026-01-16
RAILTEL,RailTel Corporation of India Limited,Communication Services,Telecom Services,111638421504,299.81,5.44,16.03,0.0334,66.1,"113.45, 65.05, 72.64",27.03,False,False,False,2026-01-16
HEG,HEG Limited,Industrials,Electrical Equipment & Parts,111405023232,115.06,2.76,5.66,0.1381,143.33,"104.83, 73.67, 83.4",26.26,False,False,False,2026-01-16
JPPOWER,Jaiprakash Power Ventures Limited,Utilities,Utilities - Independent Power Producers,111364022272,813.55,4.6,6.0,0.2762,278.13,"155.67, 126.68, 182.66",85.62,False,False,False,2026-01-16
RUBICON,RUBICON,Healthcare,Drug Manufacturers - General,111313543168,0.0,0.0,0.0,0.8766,0.0,N/A,22.95,False,False,False,2026-01-16
JUBLINGREA,Jubilant Ingrevia Limited,Basic Materials,Specialty Chemicals,110953758720,251.18,5.05,9.84,0.2651,75.1,"74.06, 69.38, 59.0",45.03,False,False,False,2026-01-16
SANDUMA,The Sandur Manganese & Iron Ores Limited,Basic Materials,Steel,110752317440,470.17,13.28,22.92,0.6356,138.87,"166.63, 156.06, 137.48",23.73,False,False,False,2026-01-16
RITES,RITES Limited,Industrials,Engineering & Construction,110308179968,384.8,5.02,16.57,0.0028,98.21,"80.1, 132.71, 100.09",27.84,False,False,False,2026-01-16
AVANTIFEED,Avanti Feeds Limited,Consumer Defensive,Packaged Foods,109846323200,528.82,11.14,20.8,0.0044,178.29,"151.77, 135.21, 113.65",29.36,False,False,False,2026-01-16
FINPIPE,Finolex Industries Limited,Industrials,Building Products & Equipment,109231341568,800.03,3.08,7.56,0.0036,123.56,"98.16, 164.58, 94.02",35.38,False,False,False,2026-01-16
TITAGARH,Titagarh Rail Systems Limited,Industrials,Railroads,108533587968,276.39,5.48,7.99,0.2509,36.9,"30.86, 65.92, 62.77",59.57,False,False,False,2026-01-16
EUREKAFORB,Eureka Forbes Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",108413460480,164.4,2.22,4.21,0.0201,62.9,"38.68, 49.5, 35.05",35.55,False,False,False,2026-01-16
ALIVUS,Alivus Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,108271190016,485.63,12.56,19.1,0.02,121.54,"141.87, 136.96, 95.32",25.09,False,False,False,2026-01-16
